Sequential,Short,Name,DENOMINATORS,Tablename,unit,subsection,Column heading description in profile,AGG,order,Table descr
G5363,Buddhism_P,Buddhism Persons,Tot_P_P,G14,people,religion,Persons,,5363,Religious Affiliation by Sex
G5364,Christianity_Anglican_M,Christianity Anglican Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5364,Religious Affiliation by Sex
G5365,Christianity_Anglican_F,Christianity Anglican Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5365,Religious Affiliation by Sex
G5366,Christianity_Anglican_P,Christianity Anglican Persons,Tot_P_P,G14,people,religion,Persons,,5366,Religious Affiliation by Sex
G5367,Christianity_Asyrin_Apstlic_M,Christianity Assyrian Apostolic Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5367,Religious Affiliation by Sex
G5368,Christianity_Asyrin_Apstlic_F,Christianity Assyrian Apostolic Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5368,Religious Affiliation by Sex
G5369,Christianity_Asyrin_Apstlic_P,Christianity Assyrian Apostolic Persons,Tot_P_P,G14,people,religion,Persons,,5369,Religious Affiliation by Sex
G5370,Christianity_Baptist_M,Christianity Baptist Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5370,Religious Affiliation by Sex
G5371,Christianity_Baptist_F,Christianity Baptist Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5371,Religious Affiliation by Sex
G5372,Christianity_Baptist_P,Christianity Baptist Persons,Tot_P_P,G14,people,religion,Persons,,5372,Religious Affiliation by Sex
G5373,Christianity_Brethren_M,Christianity Brethren Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5373,Religious Affiliation by Sex
G5374,Christianity_Brethren_F,Christianity Brethren Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5374,Religious Affiliation by Sex
G5375,Christianity_Brethren_P,Christianity Brethren Persons,Tot_P_P,G14,people,religion,Persons,,5375,Religious Affiliation by Sex
G5376,Christianity_Catholic_M,Christianity Catholic Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5376,Religious Affiliation by Sex
G5377,Christianity_Catholic_F,Christianity Catholic Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5377,Religious Affiliation by Sex
G5378,Christianity_Catholic_P,Christianity Catholic Persons,Tot_P_P,G14,people,religion,Persons,,5378,Religious Affiliation by Sex
G5379,Christianity_Church_Christ_M,Christianity Churches of Christ Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5379,Religious Affiliation by Sex
G5380,Christianity_Church_Christ_F,Christianity Churches of Christ Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5380,Religious Affiliation by Sex
G5381,Christianity_Church_Christ_P,Christianity Churches of Christ Persons,Tot_P_P,G14,people,religion,Persons,,5381,Religious Affiliation by Sex
G5382,Christianity_Eastrn_Orthdox_M,Christianity Eastern Orthodox Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5382,Religious Affiliation by Sex
G5383,Christianity_Eastrn_Orthdox_F,Christianity Eastern Orthodox Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5383,Religious Affiliation by Sex
G5384,Christianity_Eastrn_Orthdox_P,Christianity Eastern Orthodox Persons,Tot_P_P,G14,people,religion,Persons,,5384,Religious Affiliation by Sex
G5385,Christinty_Jehvahs_Witnses_M,Christianity Jehovahs Witnesses Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5385,Religious Affiliation by Sex
G5386,Christinty_Jehvahs_Witnses_F,Christianity Jehovahs Witnesses Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5386,Religious Affiliation by Sex
G5387,Christinty_Jehvahs_Witnses_P,Christianity Jehovahs Witnesses Persons,Tot_P_P,G14,people,religion,Persons,,5387,Religious Affiliation by Sex
G5388,Christianity_Lattr_day_Snts_M,Christianity Latter day Saints Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5388,Religious Affiliation by Sex
G5389,Christianity_Lattr_day_Snts_F,Christianity Latter day Saints Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5389,Religious Affiliation by Sex
G5390,Christianity_Lattr_day_Snts_P,Christianity Latter day Saints Persons,Tot_P_P,G14,people,religion,Persons,,5390,Religious Affiliation by Sex
G5391,Christianity_Lutheran_M,Christianity Lutheran Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5391,Religious Affiliation by Sex
G5392,Christianity_Lutheran_F,Christianity Lutheran Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5392,Religious Affiliation by Sex
G5393,Christianity_Lutheran_P,Christianity Lutheran Persons,Tot_P_P,G14,people,religion,Persons,,5393,Religious Affiliation by Sex
G5394,Christianity_Orintal_Orthdx_M,Christianity Oriental Orthodox Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5394,Religious Affiliation by Sex
G5395,Christianity_Orintal_Orthdx_F,Christianity Oriental Orthodox Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5395,Religious Affiliation by Sex
G5396,Christianity_Orintal_Orthdx_P,Christianity Oriental Orthodox Persons,Tot_P_P,G14,people,religion,Persons,,5396,Religious Affiliation by Sex
G5397,Christianity_Othr_Protestnt_M,Christianity Other Protestant Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5397,Religious Affiliation by Sex
G5398,Christianity_Othr_Protestnt_F,Christianity Other Protestant Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5398,Religious Affiliation by Sex
G5399,Christianity_Othr_Protestnt_P,Christianity Other Protestant Persons,Tot_P_P,G14,people,religion,Persons,,5399,Religious Affiliation by Sex
G5400,Christianity_Pentecostal_M,Christianity Pentecostal Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5400,Religious Affiliation by Sex
G5401,Christianity_Pentecostal_F,Christianity Pentecostal Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5401,Religious Affiliation by Sex
G5402,Christianity_Pentecostal_P,Christianity Pentecostal Persons,Tot_P_P,G14,people,religion,Persons,,5402,Religious Affiliation by Sex
G5403,Christinty_Prsbytrin_Refrmd_M,Christianity Presbyterian and Reformed Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5403,Religious Affiliation by Sex
G5404,Christinty_Prsbytrin_Refrmd_F,Christianity Presbyterian and Reformed Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5404,Religious Affiliation by Sex
G5405,Christinty_Prsbytrin_Refrmd_P,Christianity Presbyterian and Reformed Persons,Tot_P_P,G14,people,religion,Persons,,5405,Religious Affiliation by Sex
G5406,Christianity_Salvation_Army_M,Christianity Salvation Army Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5406,Religious Affiliation by Sex
G5407,Christianity_Salvation_Army_F,Christianity Salvation Army Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5407,Religious Affiliation by Sex
G5408,Christianity_Salvation_Army_P,Christianity Salvation Army Persons,Tot_P_P,G14,people,religion,Persons,,5408,Religious Affiliation by Sex
G5409,Christnty_Sevnth_dy_Advntst_M,Christianity Seventh day Adventist Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5409,Religious Affiliation by Sex
G5410,Christnty_Sevnth_dy_Advntst_F,Christianity Seventh day Adventist Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5410,Religious Affiliation by Sex
G5411,Christnty_Sevnth_dy_Advntst_P,Christianity Seventh day Adventist Persons,Tot_P_P,G14,people,religion,Persons,,5411,Religious Affiliation by Sex
G5412,Christianity_Uniting_Church_M,Christianity Uniting Church Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5412,Religious Affiliation by Sex
G5413,Christianity_Uniting_Church_F,Christianity Uniting Church Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5413,Religious Affiliation by Sex
G5414,Christianity_Uniting_Church_P,Christianity Uniting Church Persons,Tot_P_P,G14,people,religion,Persons,,5414,Religious Affiliation by Sex
G5415,Christianity_Christian_nfd_M,Christianity Christianity nfd Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5415,Religious Affiliation by Sex
G5416,Christianity_Christian_nfd_F,Christianity Christianity nfd Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5416,Religious Affiliation by Sex
G5417,Christianity_Christian_nfd_P,Christianity Christianity nfd Persons,Tot_P_P,G14,people,religion,Persons,,5417,Religious Affiliation by Sex
G5418,Christianity_Othr_Christian_M,Christianity Other Christian Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5418,Religious Affiliation by Sex
G5419,Christianity_Othr_Christian_F,Christianity Other Christian Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5419,Religious Affiliation by Sex
G5420,Christianity_Othr_Christian_P,Christianity Other Christian Persons,Tot_P_P,G14,people,religion,Persons,,5420,Religious Affiliation by Sex
G5421,Christianity_Tot_M,Christianity Total Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5421,Religious Affiliation by Sex
G5422,Christianity_Tot_F,Christianity Total Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5422,Religious Affiliation by Sex
G5423,Christianity_Tot_P,Christianity Total Persons,Tot_P_P,G14,people,religion,Persons,,5423,Religious Affiliation by Sex
G5424,Hinduism_M,Hinduism Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5424,Religious Affiliation by Sex
G5425,Hinduism_F,Hinduism Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5425,Religious Affiliation by Sex
G5426,Hinduism_P,Hinduism Persons,Tot_P_P,G14,people,religion,Persons,,5426,Religious Affiliation by Sex
G5427,Islam_M,Islam Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5427,Religious Affiliation by Sex
G5428,Islam_F,Islam Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5428,Religious Affiliation by Sex
G5429,Islam_P,Islam Persons,Tot_P_P,G14,people,religion,Persons,,5429,Religious Affiliation by Sex
G5430,Judaism_M,Judaism Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5430,Religious Affiliation by Sex
G5431,Judaism_F,Judaism Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5431,Religious Affiliation by Sex
G5432,Judaism_P,Judaism Persons,Tot_P_P,G14,people,religion,Persons,,5432,Religious Affiliation by Sex
G5433,Othr_Rel_Aust_Abor_Trad_Rel_M,Other Religions Australian Aboriginal Traditional Religions Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5433,Religious Affiliation by Sex
G5434,Othr_Rel_Aust_Abor_Trad_Rel_F,Other Religions Australian Aboriginal Traditional Religions Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5434,Religious Affiliation by Sex
G5435,Othr_Rel_Aust_Abor_Trad_Rel_P,Other Religions Australian Aboriginal Traditional Religions Persons,Tot_P_P,G14,people,religion,Persons,,5435,Religious Affiliation by Sex
G5436,Othr_Rel_Sikhism_M,Other Religions Sikhism Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5436,Religious Affiliation by Sex
G5437,Othr_Rel_Sikhism_F,Other Religions Sikhism Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5437,Religious Affiliation by Sex
G5438,Othr_Rel_Sikhism_P,Other Religions Sikhism Persons,Tot_P_P,G14,people,religion,Persons,,5438,Religious Affiliation by Sex
G5439,Othr_Reln_Other_reln_groups_M,Other Religions Other religious groups Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5439,Religious Affiliation by Sex
G5440,Othr_Reln_Other_reln_groups_F,Other Religions Other religious groups Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5440,Religious Affiliation by Sex
G5441,Othr_Reln_Other_reln_groups_P,Other Religions Other religious groups Persons,Tot_P_P,G14,people,religion,Persons,,5441,Religious Affiliation by Sex
G5442,Other_Religions_Tot_M,Other Religions Total Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5442,Religious Affiliation by Sex
G5443,Other_Religions_Tot_F,Other Religions Total Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5443,Religious Affiliation by Sex
G5444,Other_Religions_Tot_P,Other Religions Total Persons,Tot_P_P,G14,people,religion,Persons,,5444,Religious Affiliation by Sex
G5445,SB_OSB_NRA_NR_M,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation No Religion So Described Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5445,Religious Affiliation by Sex
G5446,SB_OSB_NRA_NR_F,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation No Religion So Described Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5446,Religious Affiliation by Sex
G5447,SB_OSB_NRA_NR_P,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation No Religion So Described Persons,Tot_P_P,G14,people,religion,Persons,,5447,Religious Affiliation by Sex
G5448,SB_OSB_NRA_SB_M,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation Secular Beliefs Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5448,Religious Affiliation by Sex
G5449,SB_OSB_NRA_SB_F,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation Secular Beliefs Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5449,Religious Affiliation by Sex
G5450,SB_OSB_NRA_SB_P,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation Secular Beliefs Persons,Tot_P_P,G14,people,religion,Persons,,5450,Religious Affiliation by Sex
G5451,SB_OSB_NRA_OSB_M,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation Other Spiritual Beliefs Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5451,Religious Affiliation by Sex
G5452,SB_OSB_NRA_OSB_F,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation Other Spiritual Beliefs Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5452,Religious Affiliation by Sex
G5453,SB_OSB_NRA_OSB_P,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation Other Spiritual Beliefs Persons,Tot_P_P,G14,people,religion,Persons,,5453,Religious Affiliation by Sex
G5454,SB_OSB_NRA_Tot_M,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation Total Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5454,Religious Affiliation by Sex
G5455,SB_OSB_NRA_Tot_F,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation Total Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5455,Religious Affiliation by Sex
G5456,SB_OSB_NRA_Tot_P,Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation Total Persons,Tot_P_P,G14,people,religion,Persons,,5456,Religious Affiliation by Sex
G5457,Religious_affiliation_ns_M,Religious affiliation Not Stated Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5457,Religious Affiliation by Sex
G5458,Religious_affiliation_ns_F,Religious affiliation Not Stated Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5458,Religious Affiliation by Sex
G5459,Religious_affiliation_ns_P,Religious affiliation Not Stated Persons,Tot_P_P,G14,people,religion,Persons,,5459,Religious Affiliation by Sex
G5460,Tot_M,Total Males,Tot_P_P|Tot_P_M,G14,people,religion,Males,,5460,Religious Affiliation by Sex
G5461,Tot_F,Total Females,Tot_P_P|Tot_P_F,G14,people,religion,Females,,5461,Religious Affiliation by Sex
G5462,Tot_P,Total Persons,Tot_P_P,G14,people,religion,Persons,,5462,Religious Affiliation by Sex
