Sequential,Short,Name,DENOMINATORS,Tablename,unit,subsection,Column heading description in profile,AGG,order,Table descr
B2104,B11A_P_SOL_SE_VW_W_2001_2005,Persons Speaks other language and speaks English Very well or well Year of arrival 2001-2005,B11A_P_SOL_SE_VW_W_Y_a_Total,B11A,people,language|migration,2001-2005|PERSONS,,2104,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2103,B11A_P_SOL_SE_VW_W_1996_2000,Persons Speaks other language and speaks English Very well or well Year of arrival 1996-2000,B11A_P_SOL_SE_VW_W_Y_a_Total,B11A,people,language|migration,1996-2000|PERSONS,,2103,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2102,B11A_P_SOL_SE_V_wll_wll_Bf_1996,Persons Speaks other language and speaks English Very well or well Year of arrival Before 1996,B11A_P_SOL_SE_VW_W_Y_a_Total,B11A,people,language|migration,Before 1996|PERSONS,,2102,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2101,B11A_P_EO_Tot,Persons Speaks English only Total,B11B_P_Tot_Total,B11A,people,language|migration,Total|PERSONS,,2101,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2100,B11A_P_EO_arrival_ns,Persons Speaks English only Year of arrival not stated,B11A_P_EO_Tot,B11A,people,language|migration,Year of arrival not stated|PERSONS,,2100,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2099,B11A_P_EO_2011,Persons Speaks English only Year of arrival 2011,B11A_P_EO_Tot,B11A,people,language|migration,2011|PERSONS,,2099,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2098,B11A_P_EO_2010,Persons Speaks English only Year of arrival 2010,B11A_P_EO_Tot,B11A,people,language|migration,2010|PERSONS,,2098,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2097,B11A_P_EO_2009,Persons Speaks English only Year of arrival 2009,B11A_P_EO_Tot,B11A,people,language|migration,2009|PERSONS,,2097,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2096,B11A_P_EO_2008,Persons Speaks English only Year of arrival 2008,B11A_P_EO_Tot,B11A,people,language|migration,2008|PERSONS,,2096,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2095,B11A_P_EO_2007,Persons Speaks English only Year of arrival 2007,B11A_P_EO_Tot,B11A,people,language|migration,2007|PERSONS,,2095,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2094,B11A_P_EO_2006,Persons Speaks English only Year of arrival 2006,B11A_P_EO_Tot,B11A,people,language|migration,2006|PERSONS,,2094,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2093,B11A_P_EO_2001_2005,Persons Speaks English only Year of arrival 2001-2005,B11A_P_EO_Tot,B11A,people,language|migration,2001-2005|PERSONS,,2093,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2092,B11A_P_EO_1996_2000,Persons Speaks English only Year of arrival 1996-2000,B11A_P_EO_Tot,B11A,people,language|migration,1996-2000|PERSONS,,2092,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2091,B11A_P_EO_bf1996,Persons Speaks English only Year of arrival Before 1996,B11A_P_EO_Tot,B11A,people,language|migration,Before 1996|PERSONS,,2091,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2090,B11A_F_Tot_Total,Females Total Total,B11B_P_Tot_Total,B11A,people,language|migration,Total|FEMALES,,2090,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2089,B11A_F_Tot_Yr_arrival_not_stated,Females Total Year of arrival not stated,B11A_F_Tot_Total,B11A,people,language|migration,Year of arrival not stated|FEMALES,,2089,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2088,B11A_F_Tot_2011,Females Total Year of arrival 2011,B11A_F_Tot_Total,B11A,people,language|migration,2011|FEMALES,,2088,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2087,B11A_F_Tot_2010,Females Total Year of arrival 2010,B11A_F_Tot_Total,B11A,people,language|migration,2010|FEMALES,,2087,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2086,B11A_F_Tot_2009,Females Total Year of arrival 2009,B11A_F_Tot_Total,B11A,people,language|migration,2009|FEMALES,,2086,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2085,B11A_F_Tot_2008,Females Total Year of arrival 2008,B11A_F_Tot_Total,B11A,people,language|migration,2008|FEMALES,,2085,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2084,B11A_F_Tot_2007,Females Total Year of arrival 2007,B11A_F_Tot_Total,B11A,people,language|migration,2007|FEMALES,,2084,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2083,B11A_F_Tot_2006,Females Total Year of arrival 2006,B11A_F_Tot_Total,B11A,people,language|migration,2006|FEMALES,,2083,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2082,B11A_F_Tot_2001_2005,Females Total Year of arrival 2001-2005,B11A_F_Tot_Total,B11A,people,language|migration,2001-2005|FEMALES,,2082,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2081,B11A_F_Tot_1996_2000,Females Total Year of arrival 1996-2000,B11A_F_Tot_Total,B11A,people,language|migration,1996-2000|FEMALES,,2081,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2080,B11A_F_Tot_bf1996,Females Total Year of arrival Before 1996,B11A_F_Tot_Total,B11A,people,language|migration,Before 1996|FEMALES,,2080,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2079,B11A_F_L_prof_Eng_ns_Total,Females Language and proficiency in English not stated Total,B11A_F_Tot_Total,B11A,people,language|migration,Total|FEMALES,,2079,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2078,B11A_F_L_prof_Eng_ns_arrival_ns,Females Language and proficiency in English not stated Year of arrival not stated,B11A_F_L_prof_Eng_ns_Total,B11A,people,language|migration,Year of arrival not stated|FEMALES,,2078,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2077,B11A_F_L_prof_Eng_ns_2011,Females Language and proficiency in English not stated Year of arrival 2011,B11A_F_L_prof_Eng_ns_Total,B11A,people,language|migration,2011|FEMALES,,2077,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2076,B11A_F_L_prof_Eng_ns_2010,Females Language and proficiency in English not stated Year of arrival 2010,B11A_F_L_prof_Eng_ns_Total,B11A,people,language|migration,2010|FEMALES,,2076,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2075,B11A_F_L_prof_Eng_ns_2009,Females Language and proficiency in English not stated Year of arrival 2009,B11A_F_L_prof_Eng_ns_Total,B11A,people,language|migration,2009|FEMALES,,2075,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2074,B11A_F_L_prof_Eng_ns_2008,Females Language and proficiency in English not stated Year of arrival 2008,B11A_F_L_prof_Eng_ns_Total,B11A,people,language|migration,2008|FEMALES,,2074,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2073,B11A_F_L_prof_Eng_ns_2007,Females Language and proficiency in English not stated Year of arrival 2007,B11A_F_L_prof_Eng_ns_Total,B11A,people,language|migration,2007|FEMALES,,2073,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2072,B11A_F_L_prof_Eng_ns_2006,Females Language and proficiency in English not stated Year of arrival 2006,B11A_F_L_prof_Eng_ns_Total,B11A,people,language|migration,2006|FEMALES,,2072,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2071,B11A_F_L_prof_Eng_ns_2001_2005,Females Language and proficiency in English not stated Year of arrival 2001-2005,B11A_F_L_prof_Eng_ns_Total,B11A,people,language|migration,2001-2005|FEMALES,,2071,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2070,B11A_F_L_prof_Eng_ns_1996_2000,Females Language and proficiency in English not stated Year of arrival 1996-2000,B11A_F_L_prof_Eng_ns_Total,B11A,people,language|migration,1996-2000|FEMALES,,2070,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2069,B11A_F_L_prof_Eng_ns_bf1996,Females Language and proficiency in English not stated Year of arrival Before 1996,B11A_F_L_prof_Eng_ns_Total,B11A,people,language|migration,Before 1996|FEMALES,,2069,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2068,B11A_F_SOL_SE_Tot_Total,Females Speaks other language and speaks English Total Total,B11A_F_Tot_Total,B11A,people,language|migration,Total|FEMALES,,2068,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2067,B11A_F_SOL_SE_Tot_arrival_ns,Females Speaks other language and speaks English Total Year of arrival not stated,B11A_F_SOL_SE_Tot_Total,B11A,people,language|migration,Year of arrival not stated|FEMALES,,2067,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2066,B11A_F_SOL_SE_Tot_2011,Females Speaks other language and speaks English Total Year of arrival 2011,B11A_F_SOL_SE_Tot_Total,B11A,people,language|migration,2011|FEMALES,,2066,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2065,B11A_F_SOL_SE_Tot_2010,Females Speaks other language and speaks English Total Year of arrival 2010,B11A_F_SOL_SE_Tot_Total,B11A,people,language|migration,2010|FEMALES,,2065,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2064,B11A_F_SOL_SE_Tot_2009,Females Speaks other language and speaks English Total Year of arrival 2009,B11A_F_SOL_SE_Tot_Total,B11A,people,language|migration,2009|FEMALES,,2064,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2063,B11A_F_SOL_SE_Tot_2008,Females Speaks other language and speaks English Total Year of arrival 2008,B11A_F_SOL_SE_Tot_Total,B11A,people,language|migration,2008|FEMALES,,2063,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2062,B11A_F_SOL_SE_Tot_2007,Females Speaks other language and speaks English Total Year of arrival 2007,B11A_F_SOL_SE_Tot_Total,B11A,people,language|migration,2007|FEMALES,,2062,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2061,B11A_F_SOL_SE_Tot_2006,Females Speaks other language and speaks English Total Year of arrival 2006,B11A_F_SOL_SE_Tot_Total,B11A,people,language|migration,2006|FEMALES,,2061,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2060,B11A_F_SOL_SE_Tot_2001_2005,Females Speaks other language and speaks English Total Year of arrival 2001-2005,B11A_F_SOL_SE_Tot_Total,B11A,people,language|migration,2001-2005|FEMALES,,2060,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2059,B11A_F_SOL_SE_Tot_1996_2000,Females Speaks other language and speaks English Total Year of arrival 1996-2000,B11A_F_SOL_SE_Tot_Total,B11A,people,language|migration,1996-2000|FEMALES,,2059,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2058,B11A_F_SOL_SE_Tot_bf1996,Females Speaks other language and speaks English Total Year of arrival Before 1996,B11A_F_SOL_SE_Tot_Total,B11A,people,language|migration,Before 1996|FEMALES,,2058,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2057,B11A_F_SOL_SE_PE_ns_arvl_Total,Females Speaks other language and speaks English Proficiency in English not stated Total,B11A_F_Tot_Total,B11A,people,language|migration,Total|FEMALES,,2057,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2056,B11A_F_SOL_SE_PE_ns_arrival_ns,Females Speaks other language and speaks English Proficiency in English not stated Year of arrival not stated,B11A_F_SOL_SE_PE_ns_arvl_Total,B11A,people,language|migration,Year of arrival not stated|FEMALES,,2056,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2055,B11A_F_SOL_SE_PE_ns_2011,Females Speaks other language and speaks English Proficiency in English not stated Year of arrival 2011,B11A_F_SOL_SE_PE_ns_arvl_Total,B11A,people,language|migration,2011|FEMALES,,2055,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2054,B11A_F_SOL_SE_PE_ns_2010,Females Speaks other language and speaks English Proficiency in English not stated Year of arrival 2010,B11A_F_SOL_SE_PE_ns_arvl_Total,B11A,people,language|migration,2010|FEMALES,,2054,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2053,B11A_F_SOL_SE_PE_ns_2009,Females Speaks other language and speaks English Proficiency in English not stated Year of arrival 2009,B11A_F_SOL_SE_PE_ns_arvl_Total,B11A,people,language|migration,2009|FEMALES,,2053,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2052,B11A_F_SOL_SE_PE_ns_2008,Females Speaks other language and speaks English Proficiency in English not stated Year of arrival 2008,B11A_F_SOL_SE_PE_ns_arvl_Total,B11A,people,language|migration,2008|FEMALES,,2052,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2051,B11A_F_SOL_SE_PE_ns_2007,Females Speaks other language and speaks English Proficiency in English not stated Year of arrival 2007,B11A_F_SOL_SE_PE_ns_arvl_Total,B11A,people,language|migration,2007|FEMALES,,2051,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2050,B11A_F_SOL_SE_PE_ns_2006,Females Speaks other language and speaks English Proficiency in English not stated Year of arrival 2006,B11A_F_SOL_SE_PE_ns_arvl_Total,B11A,people,language|migration,2006|FEMALES,,2050,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2049,B11A_F_SOL_SE_PE_ns_2001_2005,Females Speaks other language and speaks English Proficiency in English not stated Year of arrival 2001-2005,B11A_F_SOL_SE_PE_ns_arvl_Total,B11A,people,language|migration,2001-2005|FEMALES,,2049,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2048,B11A_F_SOL_SE_PE_ns_1996_2000,Females Speaks other language and speaks English Proficiency in English not stated Year of arrival 1996-2000,B11A_F_SOL_SE_PE_ns_arvl_Total,B11A,people,language|migration,1996-2000|FEMALES,,2048,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2047,B11A_F_SOL_SE_PE_ns_bf1996,Females Speaks other language and speaks English Proficiency in English not stated Year of arrival Before 1996,B11A_F_SOL_SE_PE_ns_arvl_Total,B11A,people,language|migration,Before 1996|FEMALES,,2047,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2046,B11A_F_SOL_SE_NW_NA_Total,Females Speaks other language and speaks English Not well or not at all Total,B11A_F_Tot_Total,B11A,people,language|migration,Total|FEMALES,,2046,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2045,B11A_F_SOL_SE_NW_NA_arrval_ns,Females Speaks other language and speaks English Not well or not at all Year of arrival not stated,B11A_F_SOL_SE_NW_NA_Total,B11A,people,language|migration,Year of arrival not stated|FEMALES,,2045,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2044,B11A_F_SOL_SE_NW_NA_2011,Females Speaks other language and speaks English Not well or not at all Year of arrival 2011,B11A_F_SOL_SE_NW_NA_Total,B11A,people,language|migration,2011|FEMALES,,2044,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2043,B11A_F_SOL_SE_NW_NA_2010,Females Speaks other language and speaks English Not well or not at all Year of arrival 2010,B11A_F_SOL_SE_NW_NA_Total,B11A,people,language|migration,2010|FEMALES,,2043,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2042,B11A_F_SOL_SE_NW_NA_2009,Females Speaks other language and speaks English Not well or not at all Year of arrival 2009,B11A_F_SOL_SE_NW_NA_Total,B11A,people,language|migration,2009|FEMALES,,2042,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2041,B11A_F_SOL_SE_NW_NA_2008,Females Speaks other language and speaks English Not well or not at all Year of arrival 2008,B11A_F_SOL_SE_NW_NA_Total,B11A,people,language|migration,2008|FEMALES,,2041,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2040,B11A_F_SOL_SE_NW_NA_2007,Females Speaks other language and speaks English Not well or not at all Year of arrival 2007,B11A_F_SOL_SE_NW_NA_Total,B11A,people,language|migration,2007|FEMALES,,2040,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2039,B11A_F_SOL_SE_NW_NA_2006,Females Speaks other language and speaks English Not well or not at all Year of arrival 2006,B11A_F_SOL_SE_NW_NA_Total,B11A,people,language|migration,2006|FEMALES,,2039,Proficiency in Spoken English/Language by Year of Arrival in Australia
B2038,B11A_F_SOL_SE_NW_NA_2001_2005,Females Speaks other language and speaks English Not well or not at all Year of arrival 2001-2005,B11A_F_SOL_SE_NW_NA_Total,B11A,people,language|migration,2001-2005|FEMALES,,2038,Proficiency in Spoken English/Language by Year of Arrival in Australia
